danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.781,0.35,11.0,-5.945,1.0,0.0369,0.841,0.0,0.0846,0.685,126.872
0.576,0.453,3.0,-4.4,1.0,0.0294,0.814,0.0,0.267,0.418,107.89
0.636,0.383,11.0,-9.381,1.0,0.0434,0.585,2.24e-06,0.122,0.213,72.871
0.55,0.334,10.0,-10.73,1.0,0.0288,0.517,0.000169,0.101,0.143,72.235
0.604,0.406,0.0,-9.732,1.0,0.0569,0.511,0.0051,0.121,0.203,97.021
0.496,0.391,10.0,-9.844,1.0,0.0311,0.826,0.0126,0.108,0.492,108.868
0.489,0.183,0.0,-14.769,1.0,0.033,0.907,3.95e-05,0.106,0.486,79.961
0.445,0.357,7.0,-9.163,1.0,0.0445,0.153,0.0,0.356,0.159,147.062
0.493,0.365,2.0,-11.208,1.0,0.0562,0.859,0.0082,0.0835,0.309,73.859
0.534,0.261,8.0,-11.389,1.0,0.0969,0.913,0.000934,0.0923,0.562,159.495
0.62,0.497,9.0,-9.585,0.0,0.119,0.382,0.0482,0.193,0.55,155.908
0.689,0.256,1.0,-10.572,1.0,0.0514,0.704,2.29e-06,0.051,0.547,82.936
0.537,0.612,5.0,-4.777,1.0,0.051,0.0362,0.0,0.0926,0.308,92.178
0.685,0.3,7.0,-11.046,0.0,0.0324,0.877,0.564,0.101,0.615,149.111
0.774,0.253,2.0,-9.61,1.0,0.0491,0.334,1.36e-06,0.221,0.606,92.122
0.528,0.0419,1.0,-12.229,1.0,0.044,0.992,0.00213,0.0883,0.348,79.331
0.582,0.375,1.0,-13.277,0.0,0.0329,0.702,0.0631,0.136,0.106,129.909
0.703,0.643,7.0,-5.544,1.0,0.0706,0.192,0.0,0.143,0.528,102.059
0.562,0.252,8.0,-9.479,1.0,0.0273,0.864,0.0,0.18,0.206,79.987
0.565,0.255,7.0,-12.151,1.0,0.0322,0.792,2.07e-06,0.0986,0.121,110.015
0.765,0.373,2.0,-5.321,1.0,0.0302,0.854,0.0,0.0949,0.379,89.099
0.382,0.157,1.0,-16.157,1.0,0.0361,0.878,0.000473,0.112,0.224,136.11
0.602,0.431,0.0,-5.03,1.0,0.032,0.687,0.0,0.108,0.419,82.958
0.378,0.254,7.0,-9.021,1.0,0.0353,0.844,0.0,0.111,0.373,78.978
0.322,0.291,2.0,-11.359,1.0,0.0584,0.685,0.0,0.127,0.153,174.737
0.431,0.192,0.0,-13.585,1.0,0.0297,0.828,0.501,0.076,0.0388,94.045
0.52,0.316,8.0,-8.856,0.0,0.0303,0.873,1.39e-05,0.104,0.267,84.839
0.498,0.418,0.0,-6.294,1.0,0.0539,0.881,0.0,0.113,0.796,190.078
0.648,0.704,2.0,-8.419,1.0,0.0325,0.833,0.000252,0.362,0.438,107.97
0.484,0.149,0.0,-14.991,1.0,0.0372,0.987,0.00816,0.111,0.123,144.591
0.47,0.237,2.0,-15.593,1.0,0.0348,0.837,0.464,0.115,0.358,81.268
0.675,0.407,1.0,-9.351,1.0,0.0407,0.257,4.48e-06,0.116,0.385,88.513
0.789,0.38,1.0,-10.662,1.0,0.0362,0.358,0.0207,0.0928,0.702,92.028
0.373,0.493,1.0,-9.947,1.0,0.0338,0.784,0.233,0.147,0.195,129.942
0.411,0.308,11.0,-8.249,1.0,0.0454,0.463,0.0,0.535,0.284,83.292
0.435,0.336,7.0,-11.046,1.0,0.0454,0.773,0.0,0.129,0.375,104.067
0.599,0.198,1.0,-8.557,1.0,0.0581,0.953,0.000127,0.0994,0.214,141.987
0.508,0.29,10.0,-7.846,1.0,0.0298,0.901,0.0,0.105,0.287,135.114
0.693,0.393,4.0,-8.675,1.0,0.0437,0.68,0.0,0.133,0.328,142.996
0.667,0.282,4.0,-9.154,1.0,0.0395,0.838,9.73e-06,0.0854,0.512,89.955
0.469,0.27,1.0,-10.592,1.0,0.0472,0.879,0.0,0.151,0.51,166.064
0.566,0.355,4.0,-10.156,1.0,0.142,0.787,0.0,0.305,0.556,90.546
0.428,0.274,3.0,-7.363,1.0,0.0394,0.805,0.0,0.102,0.176,145.067
0.491,0.406,5.0,-13.309,1.0,0.0278,0.82,0.245,0.122,0.279,140.051
0.708,0.153,1.0,-14.594,1.0,0.0489,0.892,8.67e-06,0.112,0.45,110.951
0.854,0.331,6.0,-6.591,1.0,0.0519,0.442,1.23e-06,0.0879,0.428,120.051
0.674,0.413,5.0,-8.051,1.0,0.0351,0.715,6.64e-05,0.104,0.206,139.976
0.373,0.703,4.0,-5.803,1.0,0.062,0.0597,0.0,0.0715,0.221,123.909
0.616,0.0947,8.0,-14.73,1.0,0.0422,0.948,5.82e-06,0.15,0.206,111.68
0.475,0.368,6.0,-11.096,1.0,0.0327,0.577,0.000137,0.0496,0.162,88.744
0.537,0.37,2.0,-10.606,0.0,0.0346,0.586,0.0322,0.11,0.395,149.467
0.53,0.283,5.0,-11.962,1.0,0.0367,0.876,0.000141,0.106,0.282,114.982
0.382,0.329,9.0,-12.021,0.0,0.0344,0.847,4.19e-05,0.105,0.224,147.381
0.574,0.31,8.0,-10.547,1.0,0.0376,0.813,1.07e-05,0.111,0.279,99.043
0.247,0.216,8.0,-8.506,0.0,0.0329,0.931,0.00228,0.129,0.0751,67.426
0.55,0.193,7.0,-11.616,1.0,0.0268,0.898,0.0116,0.117,0.221,92.485
0.771,0.514,6.0,-5.837,1.0,0.0324,0.321,2.82e-05,0.0903,0.337,128.022
0.493,0.354,0.0,-7.311,1.0,0.0626,0.883,0.0,0.12,0.279,109.942
0.693,0.393,7.0,-6.945,1.0,0.036,0.427,0.0,0.15,0.529,89.89
0.57,0.121,11.0,-10.942,1.0,0.0398,0.965,0.0,0.13,0.282,109.394
0.52,0.339,0.0,-10.722,1.0,0.0566,0.796,0.0,0.1,0.112,65.995
0.374,0.0883,11.0,-17.902,1.0,0.0362,0.978,0.453,0.105,0.202,112.166
0.674,0.698,5.0,-6.366,1.0,0.0289,0.627,0.000177,0.171,0.429,105.981
0.743,0.53,0.0,-7.831,1.0,0.0301,0.336,3.88e-06,0.0837,0.654,106.966
0.499,0.354,9.0,-11.176,1.0,0.0318,0.808,6.94e-05,0.137,0.25,128.995
0.643,0.586,1.0,-5.236,0.0,0.225,0.332,0.0,0.247,0.676,177.84
0.666,0.411,3.0,-8.149,1.0,0.0283,0.808,0.0,0.129,0.527,102.094
0.404,0.163,0.0,-17.788,1.0,0.04,0.948,1.07e-06,0.0938,0.192,116.402
0.787,0.423,1.0,-5.313,1.0,0.0428,0.509,0.0,0.108,0.534,95.068
0.501,0.296,3.0,-12.573,1.0,0.0267,0.853,0.0715,0.252,0.259,135.946
0.516,0.188,5.0,-13.229,0.0,0.0997,0.949,0.0,0.0966,0.346,62.904
0.558,0.328,4.0,-8.156,1.0,0.0265,0.896,0.0,0.109,0.39,97.519
0.524,0.529,6.0,-6.435,1.0,0.0347,0.51,0.000257,0.0971,0.294,90.017
0.767,0.28,5.0,-10.136,1.0,0.0638,0.773,0.00967,0.111,0.363,110.414
0.512,0.098,9.0,-16.191,1.0,0.0354,0.873,0.0,0.162,0.612,175.507
0.662,0.268,4.0,-11.324,1.0,0.0367,0.755,0.000156,0.0965,0.047,114.881
0.455,0.204,0.0,-10.737,1.0,0.0336,0.782,0.0,0.103,0.37,80.364
0.342,0.425,8.0,-8.813,1.0,0.109,0.562,6.24e-06,0.0906,0.272,171.793
0.568,0.364,2.0,-11.099,1.0,0.0521,0.75,0.00578,0.145,0.511,114.181
0.637,0.46,3.0,-9.07,1.0,0.0384,0.855,4.8e-05,0.114,0.345,93.955
0.801,0.383,3.0,-6.098,1.0,0.0323,0.826,0.0,0.113,0.564,100.033
0.359,0.17,4.0,-10.915,1.0,0.0308,0.91,0.000238,0.11,0.178,137.062
0.342,0.109,1.0,-13.174,1.0,0.0394,0.966,0.000142,0.104,0.258,167.798
0.556,0.307,5.0,-10.703,0.0,0.0373,0.682,0.000193,0.13,0.181,113.664
0.826,0.694,7.0,-7.862,1.0,0.0315,0.316,0.0285,0.074,0.852,123.932
0.636,0.634,7.0,-10.01,1.0,0.0342,0.0364,0.147,0.0998,0.599,111.563
0.731,0.664,0.0,-5.474,1.0,0.0302,0.00307,0.35,0.133,0.661,118.018
0.54,0.465,7.0,-11.259,1.0,0.0302,0.652,0.00544,0.132,0.341,94.731
0.816,0.492,10.0,-7.464,0.0,0.0752,0.431,0.0896,0.0995,0.765,115.989
0.843,0.48,11.0,-11.574,0.0,0.0492,0.28,0.000782,0.108,0.762,101.993
0.777,0.721,0.0,-6.951,1.0,0.071,0.476,0.0512,0.27,0.88,106.956
0.492,0.7,8.0,-7.001,1.0,0.0437,0.413,0.00013,0.0996,0.605,110.741
0.611,0.555,6.0,-6.372,0.0,0.0274,0.0952,0.0,0.11,0.413,88.969
0.662,0.788,11.0,-5.544,0.0,0.0635,0.0812,0.141,0.0351,0.929,116.499
0.736,0.872,5.0,-5.03,0.0,0.0558,0.211,0.0606,0.287,0.689,118.014
0.676,0.56,4.0,-6.024,0.0,0.0643,0.0112,0.00403,0.137,0.551,178.555
0.681,0.897,8.0,-5.44,1.0,0.0874,0.672,0.0,0.1,0.852,140.803
0.723,0.596,9.0,-13.436,1.0,0.0308,0.0187,0.00513,0.16,0.962,128.068
0.783,0.629,5.0,-6.152,0.0,0.0607,0.231,0.000536,0.0881,0.7,111.978
0.69,0.572,7.0,-6.131,1.0,0.0264,0.0451,0.0,0.0969,0.375,111.92
0.803,0.531,0.0,-11.967,1.0,0.0348,0.712,0.0,0.197,0.965,130.05
0.737,0.436,7.0,-9.146,1.0,0.0555,0.161,0.106,0.16,0.36,83.022
0.762,0.6,2.0,-6.636,1.0,0.0431,0.0717,0.00703,0.0995,0.819,80.204
0.824,0.63,10.0,-11.145,0.0,0.059,0.623,0.733,0.364,0.908,95.014
0.739,0.522,1.0,-10.876,1.0,0.0355,0.0174,0.00608,0.199,0.214,110.0
0.793,0.468,11.0,-10.053,1.0,0.0408,0.00839,0.0786,0.0689,0.539,96.001
0.794,0.549,2.0,-7.791,1.0,0.0874,0.135,0.000108,0.115,0.58,108.015
0.574,0.667,5.0,-5.425,1.0,0.0301,0.206,0.352,0.0852,0.546,88.299
0.746,0.804,1.0,-6.824,1.0,0.0338,0.315,0.00669,0.104,0.89,100.0
0.718,0.772,5.0,-5.155,0.0,0.0529,0.298,0.0,0.337,0.843,95.917
0.662,0.762,8.0,-6.545,0.0,0.224,0.206,0.368,0.0646,0.9,172.209
0.395,0.746,7.0,-4.938,1.0,0.0447,0.219,0.0,0.123,0.671,188.276
0.651,0.737,8.0,-7.123,0.0,0.0339,0.231,0.0997,0.136,0.864,112.858
0.557,0.863,0.0,-5.321,0.0,0.0391,0.104,0.0,0.697,0.373,105.362
0.771,0.639,6.0,-8.151,1.0,0.0321,0.312,6.42e-06,0.14,0.887,110.509
0.805,0.61,9.0,-6.64,0.0,0.0357,0.338,0.0616,0.112,0.686,114.762
0.81,0.471,3.0,-10.148,1.0,0.0496,0.639,0.00303,0.0774,0.525,111.972
0.662,0.574,4.0,-8.696,1.0,0.0261,0.298,0.00902,0.115,0.948,109.085
0.67,0.279,5.0,-15.589,1.0,0.0289,0.793,0.00879,0.109,0.552,77.82
0.815,0.486,8.0,-7.363,0.0,0.0311,0.348,0.00124,0.187,0.387,106.458
0.644,0.578,9.0,-7.78,1.0,0.0256,0.181,0.119,0.0966,0.629,114.944
0.754,0.672,0.0,-5.641,0.0,0.0466,0.0279,1.78e-06,0.0884,0.866,95.05
0.61,0.564,5.0,-6.086,0.0,0.0258,0.147,0.00109,0.155,0.551,80.734
0.792,0.657,2.0,-7.181,1.0,0.0281,0.404,1.02e-05,0.31,0.755,111.998
0.457,0.894,11.0,-4.092,1.0,0.0398,0.0691,0.0325,0.163,0.529,89.768
0.757,0.718,2.0,-6.009,1.0,0.184,0.0185,1.1e-05,0.376,0.379,107.068
0.629,0.597,11.0,-10.571,1.0,0.0273,0.148,0.0344,0.531,0.737,87.847
0.692,0.708,10.0,-7.2,1.0,0.037,0.478,0.00051,0.0706,0.964,87.985
0.671,0.467,6.0,-9.58,1.0,0.0311,0.162,0.00806,0.0992,0.644,116.029
0.77,0.743,6.0,-3.251,1.0,0.0299,0.0205,0.0003,0.144,0.843,123.014
0.876,0.388,4.0,-9.007,0.0,0.0429,0.602,0.0134,0.207,0.662,98.011
0.792,0.289,7.0,-11.851,1.0,0.058,0.64,0.00211,0.108,0.355,113.618
0.519,0.369,2.0,-13.43,1.0,0.0357,0.837,0.162,0.127,0.677,68.875
0.77,0.614,6.0,-7.177,1.0,0.0294,0.0424,0.0,0.169,0.961,120.898
0.74,0.604,4.0,-5.892,0.0,0.137,0.56,0.102,0.0734,0.635,88.007
0.703,0.704,4.0,-9.42,1.0,0.0702,0.36,0.00996,0.0942,0.609,119.945
0.68,0.426,0.0,-13.683,0.0,0.0652,0.756,0.000148,0.11,0.661,99.078
0.761,0.482,10.0,-11.849,1.0,0.0572,0.491,0.31,0.0864,0.626,88.054
0.724,0.41,1.0,-13.986,0.0,0.0757,0.154,6.58e-05,0.113,0.533,166.264
0.547,0.399,10.0,-9.808,1.0,0.0246,0.668,2.81e-06,0.132,0.563,84.127
0.847,0.551,1.0,-9.335,0.0,0.0544,0.309,0.011,0.145,0.614,110.0
0.812,0.506,0.0,-8.598,1.0,0.0326,0.335,3.2e-06,0.11,0.777,115.962
0.598,0.357,3.0,-12.104,1.0,0.0492,0.869,0.0957,0.27,0.168,75.017
0.722,0.576,8.0,-12.231,1.0,0.0492,0.0161,0.00142,0.254,0.716,88.017
0.902,0.438,9.0,-8.63,0.0,0.0493,0.503,0.135,0.101,0.943,118.048
0.798,0.453,7.0,-5.859,0.0,0.0972,0.382,0.00276,0.0567,0.61,87.95
0.71,0.674,1.0,-5.393,1.0,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033
0.67,0.63,4.0,-7.646,1.0,0.0333,0.234,0.00101,0.348,0.825,79.988
0.833,0.325,1.0,-10.093,0.0,0.0404,0.0498,0.0674,0.15,0.864,102.02
0.683,0.547,8.0,-11.816,1.0,0.0399,0.491,0.612,0.109,0.777,133.572
0.682,0.744,7.0,-5.288,1.0,0.0355,0.3,0.0814,0.459,0.782,124.058
0.581,0.77,11.0,-7.245,0.0,0.0515,0.0187,0.405,0.0725,0.835,103.426
0.748,0.831,9.0,-6.583,1.0,0.0613,0.126,0.126,0.0483,0.848,86.781
0.514,0.545,1.0,-7.96,0.0,0.224,0.35,0.0149,0.162,0.611,100.027
0.649,0.645,6.0,-7.064,0.0,0.0304,0.24,4.67e-06,0.348,0.531,92.735
0.729,0.319,11.0,-11.867,0.0,0.0322,0.942,0.00908,0.128,0.168,111.391
0.854,0.732,7.0,-6.811,1.0,0.0349,0.279,1.8e-06,0.56,0.55,119.093
0.705,0.782,1.0,-6.284,0.0,0.0377,0.672,0.00496,0.138,0.963,90.997
0.309,0.52,8.0,-8.472,1.0,0.0519,0.102,0.00148,0.0796,0.605,179.119
0.731,0.523,8.0,-8.731,1.0,0.0335,0.302,0.00204,0.0672,0.837,88.756
0.646,0.615,9.0,-12.868,1.0,0.0913,0.785,0.00234,0.269,0.664,95.988
0.65,0.683,2.0,-6.92,1.0,0.0516,0.535,0.0163,0.0918,0.837,146.532
0.627,0.497,5.0,-7.371,1.0,0.0465,0.348,0.243,0.0926,0.929,80.666
0.737,0.459,2.0,-5.932,1.0,0.0257,0.671,0.00384,0.147,0.509,82.978
0.813,0.684,1.0,-7.84,1.0,0.0386,0.000348,0.000247,0.138,0.961,127.059
0.688,0.548,11.0,-11.038,1.0,0.0286,0.0426,0.589,0.336,0.632,127.997
0.637,0.665,2.0,-9.184,1.0,0.0489,0.0201,0.0,0.097,0.928,116.215
0.873,0.609,10.0,-6.336,1.0,0.0431,0.0104,0.582,0.0999,0.86,129.867
0.668,0.459,9.0,-9.037,1.0,0.029,0.425,0.232,0.101,0.565,95.42
0.753,0.441,0.0,-10.484,1.0,0.0319,0.32,0.000282,0.116,0.507,110.024
0.656,0.559,7.0,-8.27,1.0,0.0317,0.589,0.429,0.136,0.55,93.026
0.763,0.624,1.0,-6.295,1.0,0.0432,0.388,0.00501,0.316,0.783,97.743
0.859,0.446,0.0,-8.817,1.0,0.0344,0.131,0.0094,0.149,0.705,111.989
0.908,0.675,5.0,-6.122,0.0,0.0507,0.169,0.056,0.0541,0.781,120.071
0.728,0.668,2.0,-8.361,1.0,0.0406,0.0231,0.76,0.124,0.598,92.03
0.529,0.554,4.0,-5.158,0.0,0.062,0.25,1.73e-05,0.225,0.918,205.736
0.612,0.893,7.0,-5.546,1.0,0.0957,0.298,0.022,0.247,0.765,111.979
0.695,0.528,6.0,-8.582,1.0,0.0315,0.199,0.684,0.0995,0.75,124.385
0.583,0.38,7.0,-17.607,1.0,0.0482,0.376,0.00685,0.0676,0.529,81.892
0.448,0.607,7.0,-6.565,1.0,0.0567,0.376,0.0223,0.658,0.704,169.438
0.509,0.288,5.0,-11.317,0.0,0.0424,0.671,0.000607,0.157,0.375,143.897
0.518,0.611,11.0,-10.667,1.0,0.101,0.0608,0.827,0.209,0.731,181.034
0.73,0.51,7.0,-10.386,1.0,0.0456,0.369,0.322,0.0925,0.665,78.944
0.465,0.727,8.0,-5.181,0.0,0.0353,0.0112,0.802,0.0964,0.465,118.149
0.574,0.66,7.0,-8.414,1.0,0.0437,0.327,0.821,0.146,0.931,170.196
0.542,0.41,9.0,-12.142,1.0,0.0364,0.669,0.0,0.673,0.68,118.783
0.615,0.782,9.0,-4.683,1.0,0.0346,0.127,0.00165,0.078,0.902,105.736
0.738,0.433,9.0,-12.711,1.0,0.0404,0.763,0.0315,0.0732,0.575,109.966
0.856,0.396,7.0,-7.566,0.0,0.199,0.235,4.88e-06,0.0654,0.564,92.026
0.696,0.671,2.0,-9.246,1.0,0.0824,0.696,0.0311,0.137,0.325,102.256
0.783,0.633,6.0,-4.017,1.0,0.0368,0.0136,0.000458,0.143,0.913,107.989
0.75,0.879,6.0,-4.253,1.0,0.0359,0.00741,3.18e-05,0.296,0.656,124.395
0.802,0.607,11.0,-11.028,0.0,0.289,0.205,0.000748,0.246,0.274,96.916
0.667,0.361,1.0,-8.69,0.0,0.0273,0.575,0.00506,0.0805,0.29,134.018
0.868,0.347,5.0,-9.529,1.0,0.0536,0.308,2e-05,0.11,0.659,110.059
0.706,0.349,6.0,-8.125,1.0,0.0302,0.791,0.0,0.108,0.624,94.058
0.595,0.723,7.0,-8.256,1.0,0.0349,0.047,0.0286,0.0995,0.272,108.043
0.791,0.798,7.0,-6.017,1.0,0.0948,0.273,0.0,0.0734,0.532,90.023
0.714,0.306,6.0,-12.111,1.0,0.0388,0.726,0.168,0.0924,0.314,129.984
0.614,0.101,0.0,-22.159,1.0,0.0395,0.825,0.0217,0.707,0.155,75.902
0.589,0.177,3.0,-14.891,1.0,0.0325,0.977,0.714,0.0958,0.311,88.409
0.477,0.52,9.0,-7.582,1.0,0.395,0.679,4.34e-06,0.0978,0.383,171.895
0.779,0.576,11.0,-5.527,0.0,0.0435,0.483,0.0,0.176,0.891,121.938
0.55,0.667,7.0,-8.613,1.0,0.0776,0.57,0.0,0.705,0.763,82.767
0.793,0.859,0.0,-3.774,1.0,0.0332,0.266,0.000356,0.133,0.964,129.911
0.649,0.392,0.0,-5.993,1.0,0.0274,0.578,5.43e-05,0.0963,0.237,113.186
0.427,0.229,4.0,-11.564,1.0,0.0364,0.935,7.37e-06,0.0958,0.222,125.195
0.717,0.391,10.0,-7.425,1.0,0.0309,0.888,0.0,0.0938,0.507,121.924
0.373,0.249,0.0,-8.025,1.0,0.0461,0.871,0.0,0.0962,0.21,71.552
0.208,0.442,1.0,-13.192,1.0,0.0308,0.658,0.555,0.131,0.534,82.067
0.57,0.519,5.0,-5.671,1.0,0.0309,0.733,0.0,0.139,0.24,139.701
0.581,0.225,1.0,-11.588,1.0,0.0478,0.7,0.0,0.11,0.522,119.603
0.512,0.245,2.0,-8.828,0.0,0.0338,0.851,0.0,0.131,0.266,93.971
0.57,0.271,0.0,-11.334,1.0,0.0304,0.82,3.27e-06,0.108,0.273,125.862
0.393,0.558,3.0,-9.429,1.0,0.0475,0.603,4.85e-05,0.108,0.336,112.64
0.554,0.792,11.0,-8.166,0.0,0.0309,0.406,0.000665,0.315,0.537,102.042
0.664,0.45,4.0,-6.844,1.0,0.0285,0.75,0.0,0.1,0.512,135.923
0.568,0.193,3.0,-11.522,1.0,0.0283,0.892,1.5e-06,0.0982,0.494,99.397
0.706,0.328,0.0,-10.158,1.0,0.0325,0.522,0.0,0.223,0.594,85.987
0.657,0.192,10.0,-13.108,0.0,0.0365,0.894,0.0,0.157,0.305,130.087
0.806,0.443,3.0,-8.643,1.0,0.0358,0.0748,0.000882,0.0922,0.649,119.922
0.904,0.341,6.0,-12.088,0.0,0.0417,0.792,0.021,0.0977,0.447,105.179
0.643,0.11,6.0,-14.28,1.0,0.0294,0.876,1.38e-05,0.112,0.152,101.995
0.734,0.415,1.0,-8.593,0.0,0.0305,0.559,0.0,0.0918,0.364,97.954
0.549,0.307,11.0,-9.171,0.0,0.0351,0.776,0.0,0.0871,0.428,135.57
0.692,0.232,1.0,-13.593,1.0,0.0292,0.898,0.0,0.108,0.234,107.986
0.607,0.589,4.0,-6.068,0.0,0.0274,0.127,0.0,0.182,0.399,114.946
0.508,0.233,8.0,-8.311,1.0,0.0535,0.975,0.0,0.111,0.421,85.543
0.686,0.475,4.0,-5.572,1.0,0.0748,0.619,0.0,0.501,0.743,86.353
0.634,0.622,11.0,-9.426,1.0,0.0341,0.72,0.0,0.277,0.404,119.992
0.88,0.38,6.0,-7.811,1.0,0.0605,0.639,0.0,0.124,0.912,105.982
0.528,0.291,10.0,-9.696,1.0,0.0401,0.914,0.0,0.121,0.355,76.805
0.617,0.34,7.0,-7.825,0.0,0.029,0.775,0.0,0.11,0.517,101.58
0.653,0.227,0.0,-11.138,1.0,0.0277,0.903,0.0,0.105,0.284,99.912
0.757,0.281,0.0,-12.106,1.0,0.0442,0.845,0.0,0.342,0.653,104.858
0.817,0.45,1.0,-7.434,1.0,0.0376,0.785,0.0,0.0461,0.635,126.992
0.438,0.508,7.0,-7.485,0.0,0.0649,0.716,0.0,0.057,0.541,101.698
0.582,0.592,1.0,-6.424,1.0,0.0257,0.359,0.0,0.0821,0.353,112.414
0.526,0.318,0.0,-8.884,1.0,0.0323,0.852,0.0,0.0974,0.165,75.008
0.496,0.286,9.0,-7.791,1.0,0.0423,0.798,0.0,0.106,0.335,131.908
0.649,0.621,10.0,-8.959,0.0,0.0559,0.503,1.23e-05,0.379,0.674,91.25
0.607,0.669,0.0,-4.443,1.0,0.0384,0.752,0.0,0.105,0.578,115.682
0.79,0.509,9.0,-7.234,1.0,0.0309,0.128,0.0,0.323,0.621,113.011
0.309,0.479,4.0,-5.956,1.0,0.0359,0.411,0.0,0.225,0.129,159.77
0.634,0.305,6.0,-10.262,0.0,0.0394,0.873,0.0,0.0968,0.238,113.969
0.636,0.165,11.0,-12.508,1.0,0.0314,0.841,0.0,0.163,0.408,127.839
0.585,0.397,7.0,-9.847,0.0,0.0528,0.782,0.0,0.269,0.226,86.837
0.568,0.213,2.0,-11.882,1.0,0.0379,0.955,0.0,0.113,0.302,72.932
0.591,0.415,6.0,-6.936,1.0,0.0437,0.424,0.000299,0.111,0.197,90.483
0.535,0.282,3.0,-8.319,1.0,0.211,0.821,0.0,0.0968,0.863,166.078
0.759,0.341,5.0,-10.262,1.0,0.0492,0.425,0.0,0.1,0.656,90.023
0.651,0.371,8.0,-9.977,1.0,0.0353,0.498,0.0,0.615,0.527,138.832
0.701,0.157,9.0,-12.906,1.0,0.0529,0.778,3.83e-06,0.145,0.658,132.552
0.741,0.117,7.0,-12.427,0.0,0.049,0.931,0.000164,0.175,0.349,124.087
0.717,0.292,9.0,-11.542,0.0,0.0733,0.796,0.0,0.126,0.502,140.157
0.716,0.614,6.0,-8.271,1.0,0.0592,0.583,0.000449,0.101,0.836,76.017
0.586,0.479,11.0,-8.853,1.0,0.0328,0.682,0.0,0.0605,0.2,137.892
0.668,0.403,6.0,-5.321,1.0,0.0362,0.758,0.0,0.184,0.394,120.057
0.574,0.326,3.0,-11.284,1.0,0.0301,0.71,0.000106,0.111,0.563,147.923
0.617,0.189,9.0,-12.11,0.0,0.0302,0.954,0.0,0.0977,0.28,90.047
0.52,0.425,9.0,-5.736,1.0,0.0383,0.807,0.0,0.149,0.673,92.251
0.517,0.291,4.0,-9.194,1.0,0.0286,0.542,1.03e-06,0.163,0.452,155.451
0.6,0.467,8.0,-9.056,1.0,0.0274,0.445,0.0,0.321,0.583,117.121
0.728,0.481,0.0,-9.577,1.0,0.0335,0.355,6.78e-06,0.254,0.802,125.998
0.473,0.524,8.0,-4.637,1.0,0.0281,0.687,0.0,0.088,0.349,115.029
0.313,0.317,3.0,-10.903,1.0,0.046,0.883,0.0,0.118,0.444,79.007
0.761,0.237,0.0,-9.12,1.0,0.0353,0.664,0.0,0.155,0.846,114.102
0.602,0.213,0.0,-10.769,1.0,0.0296,0.871,0.0,0.107,0.238,97.974
0.479,0.228,3.0,-10.563,1.0,0.0493,0.856,0.0,0.0763,0.408,97.116
0.611,0.496,0.0,-5.639,1.0,0.0326,0.564,0.0,0.0882,0.459,113.782
0.656,0.349,0.0,-6.841,1.0,0.0289,0.784,0.0,0.138,0.289,118.026
0.574,0.279,6.0,-16.108,1.0,0.0267,0.821,0.00106,0.113,0.269,79.118
0.551,0.289,10.0,-5.942,0.0,0.0368,0.918,3.19e-05,0.111,0.281,119.409
0.745,0.315,8.0,-6.656,0.0,0.0477,0.813,0.0,0.112,0.619,125.789
0.667,0.24,1.0,-8.654,1.0,0.0324,0.695,0.0,0.115,0.357,139.983
0.393,0.307,9.0,-7.797,1.0,0.037,0.879,0.0,0.108,0.275,163.665
0.584,0.262,9.0,-10.169,0.0,0.0266,0.417,0.0,0.0945,0.219,140.983
0.655,0.321,6.0,-7.6,1.0,0.0385,0.398,0.0,0.141,0.619,127.669
0.495,0.39,0.0,-7.375,1.0,0.0346,0.649,0.0,0.109,0.322,117.784
0.907,0.333,4.0,-11.178,1.0,0.079,0.896,0.0,0.332,0.615,105.896
0.542,0.398,10.0,-6.533,1.0,0.0263,0.75,0.0,0.104,0.561,78.063
0.838,0.394,0.0,-8.656,0.0,0.0467,0.558,0.000722,0.108,0.409,129.059
0.699,0.109,1.0,-16.97,1.0,0.0438,0.935,0.0,0.152,0.54,100.005
0.534,0.391,1.0,-5.18,0.0,0.068,0.769,0.0,0.297,0.764,101.867
0.8,0.671,2.0,-7.22,1.0,0.105,0.517,0.00157,0.0687,0.96,81.992
0.519,0.214,5.0,-11.243,1.0,0.0298,0.858,0.0021,0.118,0.229,144.411
0.66,0.312,9.0,-9.807,1.0,0.0276,0.761,2.31e-05,0.122,0.441,92.446
0.555,0.309,1.0,-9.394,0.0,0.0337,0.852,0.0,0.121,0.469,134.654
0.433,0.217,6.0,-13.395,1.0,0.0368,0.89,0.0,0.111,0.328,107.156
0.563,0.473,2.0,-5.31,1.0,0.0834,0.705,0.0,0.156,0.813,171.973
0.603,0.332,11.0,-8.261,1.0,0.0412,0.792,0.0,0.128,0.492,173.9
0.477,0.37,4.0,-10.627,1.0,0.12,0.755,0.0,0.0549,0.662,186.256
0.473,0.359,10.0,-6.126,0.0,0.0537,0.775,0.0,0.0997,0.733,82.37
0.743,0.272,1.0,-8.055,1.0,0.0399,0.902,0.0,0.103,0.579,92.074
0.827,0.353,2.0,-9.478,1.0,0.0451,0.237,0.0,0.135,0.568,111.927
0.413,0.248,9.0,-10.114,1.0,0.0372,0.865,0.0,0.149,0.263,179.934
